Title,Title_URI,Role,Name,Link,Credit,title_id
Mr. Jealousy (1997),https://www.imdb.com/title/tt0119717/fullcredits/,Music by,Luna,https://www.imdb.com/name/nm0525988/?ref_=ttfc_fc_cr,,tt0119717
Mr. Jealousy (1997),https://www.imdb.com/title/tt0119717/fullcredits/,Cinematography by,Steven Bernstein,https://www.imdb.com/name/nm0077149/?ref_=ttfc_fc_cr,,tt0119717
Mr. Jealousy (1997),https://www.imdb.com/title/tt0119717/fullcredits/,Casting By,Todd Thaler,https://www.imdb.com/name/nm0856945/?ref_=ttfc_fc_cr,,tt0119717
Mr. Jealousy (1997),https://www.imdb.com/title/tt0119717/fullcredits/,Production Design by,Anne Stuhler,https://www.imdb.com/name/nm0836126/?ref_=ttfc_fc_cr,,tt0119717
Mr. Jealousy (1997),https://www.imdb.com/title/tt0119717/fullcredits/,Costume Design by,Janie Bryant,https://www.imdb.com/name/nm0117124/?ref_=ttfc_fc_cr,(as Katherine Jane Bryant),tt0119717
Mr. Jealousy (1997),https://www.imdb.com/title/tt0119717/fullcredits/,Music by,Robert Een,https://www.imdb.com/name/nm0250527/?ref_=ttfc_fc_cr,,tt0119717
Mr. Jealousy (1997),https://www.imdb.com/title/tt0119717/fullcredits/,Sound Department,Ken S. Polk,https://www.imdb.com/name/nm0689310/?ref_=ttfc_fc_cr,re-recording mixer,tt0119717
Mr. Jealousy (1997),https://www.imdb.com/title/tt0119717/fullcredits/,Writing Credits,Noah Baumbach,https://www.imdb.com/name/nm0000876/?ref_=ttfc_fc_wr1,(written by),tt0119717
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Produced by,Mark Radcliffe,https://www.imdb.com/name/nm0705365/?ref_=ttfc_fc_cr,producer,tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Production Design by,Angelo P. Graham,https://www.imdb.com/name/nm0333908/?ref_=ttfc_fc_cr,(as Angelo Graham),tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Produced by,Robin Williams,https://www.imdb.com/name/nm0000245/?ref_=ttfc_fc_cr,producer,tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Sound Department,Gary Summers,https://www.imdb.com/name/nm0838707/?ref_=ttfc_fc_cr,re-recording mixer,tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Sound Department,Tom Johnson,https://www.imdb.com/name/nm0426348/?ref_=ttfc_fc_cr,re-recording mixer,tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Sound Department,Gloria S. Borders,https://www.imdb.com/name/nm0096187/?ref_=ttfc_fc_cr,supervising sound editor,tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Casting By,Jane Jenkins,https://www.imdb.com/name/nm0420747/?ref_=ttfc_fc_cr,,tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Casting By,Janet Hirshenson,https://www.imdb.com/name/nm0386664/?ref_=ttfc_fc_cr,,tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Cinematography by,Donald McAlpine,https://www.imdb.com/name/nm0005791/?ref_=ttfc_fc_cr,director of photography,tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Music by,Howard Shore,https://www.imdb.com/name/nm0006290/?ref_=ttfc_fc_cr,,tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Writing Credits,Leslie Dixon,https://www.imdb.com/name/nm0228908/?ref_=ttfc_fc_wr3,(screenplay by),tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Writing Credits,Randi Mayem Singer,https://www.imdb.com/name/nm0802020/?ref_=ttfc_fc_wr2,(screenplay by) and,tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Writing Credits,Anne Fine,https://www.imdb.com/name/nm0277590/?ref_=ttfc_fc_wr1,"(based upon ""Alias Madame Doubtfire"" by)",tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Directed by,Chris Columbus,https://www.imdb.com/name/nm0001060/?ref_=ttfc_fc_dr1,,tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Costume Design by,Marit Allen,https://www.imdb.com/name/nm0020801/?ref_=ttfc_fc_cr,,tt0107614
Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614/fullcredits/,Produced by,Marsha Garces Williams,https://www.imdb.com/name/nm0931265/?ref_=ttfc_fc_cr,producer,tt0107614
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Writing Credits,Dee Rees,https://www.imdb.com/name/nm2011696/?ref_=ttfc_fc_wr2,(screenplay by),tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Produced by,Cassian Elwes,https://www.imdb.com/name/nm0255891/?ref_=ttfc_fc_cr,producer,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Produced by,Sally Jo Effenson,https://www.imdb.com/name/nm1949947/?ref_=ttfc_fc_cr,producer,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Produced by,Carl Effenson,https://www.imdb.com/name/nm3811174/?ref_=ttfc_fc_cr,producer,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Casting By,Billy Hopkins,https://www.imdb.com/name/nm0394119/?ref_=ttfc_fc_cr,,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Visual Effects by,Eric J. Robertson,https://www.imdb.com/name/nm0731831/?ref_=ttfc_fc_cr,visual effects supervisor,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Produced by,Christopher Lemole,https://www.imdb.com/name/nm4043287/?ref_=ttfc_fc_cr,producer,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Production Design by,David J. Bomba,https://www.imdb.com/name/nm0093549/?ref_=ttfc_fc_cr,,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Costume Design by,Michael T. Boyd,https://www.imdb.com/name/nm0101864/?ref_=ttfc_fc_cr,,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Produced by,Kim Roth,https://www.imdb.com/name/nm0744907/?ref_=ttfc_fc_cr,producer,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Produced by,Tim Zajaros,https://www.imdb.com/name/nm2591283/?ref_=ttfc_fc_cr,producer,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Casting By,Ashley Ingram,https://www.imdb.com/name/nm5077826/?ref_=ttfc_fc_cr,,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Sound Department,Robert Fernandez,https://www.imdb.com/name/nm2845448/?ref_=ttfc_fc_cr,re-recording mixer,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Cinematography by,Rachel Morrison,https://www.imdb.com/name/nm1121126/?ref_=ttfc_fc_cr,,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Music by,Tamar-kali,https://www.imdb.com/name/nm1798283/?ref_=ttfc_fc_cr,(as Tamar-Kali),tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Writing Credits,Hillary Jordan,https://www.imdb.com/name/nm5045262/?ref_=ttfc_fc_wr3,(based on the novel by),tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Directed by,Dee Rees,https://www.imdb.com/name/nm2011696/?ref_=ttfc_fc_dr1,,tt2396589
Mudbound (2017),https://www.imdb.com/title/tt2396589/fullcredits/,Writing Credits,Virgil Williams,https://www.imdb.com/name/nm1125049/?ref_=ttfc_fc_wr1,(screenplay by) and,tt2396589
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Costume Design by,Bina Daigeler,https://www.imdb.com/name/nm0197257/?ref_=ttfc_fc_cr,,tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Cinematography by,Mandy Walker,https://www.imdb.com/name/nm0907999/?ref_=ttfc_fc_cr,,tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Sound Department,Anna Behlmer,https://www.imdb.com/name/nm0066933/?ref_=ttfc_fc_cr,re-recording mixer,tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Sound Department,Terry Porter,https://www.imdb.com/name/nm0692310/?ref_=ttfc_fc_cr,re-recording mixer,tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Sound Department,Gwendolyn Yates Whittle,https://www.imdb.com/name/nm0946705/?ref_=ttfc_fc_cr,supervising sound editor,tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Music by,Harry Gregson-Williams,https://www.imdb.com/name/nm0004581/?ref_=ttfc_fc_cr,,tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Writing Credits,Maoqian Guo,https://www.imdb.com/name/nm1511627/?ref_=ttfc_fc_wr5,"(suggested by: the narrative poem ""The Ballad of Mulan"") (as Anonymous)",tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Writing Credits,Elizabeth Martin,https://www.imdb.com/name/nm7230194/?ref_=ttfc_fc_wr4,(screenplay by),tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Writing Credits,Lauren Hynek,https://www.imdb.com/name/nm4168262/?ref_=ttfc_fc_wr3,(screenplay by) &,tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Writing Credits,Amanda Silver,https://www.imdb.com/name/nm0798646/?ref_=ttfc_fc_wr2,(screenplay by) and,tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Directed by,Niki Caro,https://www.imdb.com/name/nm0138927/?ref_=ttfc_fc_dr1,,tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Casting By,Debra Zane,https://www.imdb.com/name/nm0952918/?ref_=ttfc_fc_cr,,tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Production Design by,Grant Major,https://www.imdb.com/name/nm0538194/?ref_=ttfc_fc_cr,,tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Produced by,Tendo Nagenda,https://www.imdb.com/name/nm1586352/?ref_=ttfc_fc_cr,producer,tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Writing Credits,Rick Jaffa,https://www.imdb.com/name/nm0415425/?ref_=ttfc_fc_wr1,(screenplay by) &,tt4566758
Mulan (2020),https://www.imdb.com/title/tt4566758/fullcredits/,Visual Effects by,Hubert Maston,https://www.imdb.com/name/nm3876992/?ref_=ttfc_fc_cr,visual effects supervisor,tt4566758
Mulholland Dr. (TV Movie 1999),https://www.imdb.com/title/tt1619856/fullcredits/,Writing Credits,David Lynch,https://www.imdb.com/name/nm0000186/?ref_=ttfc_fc_wr1,,tt1619856
